browser,c_color,code_ver,connection_type,country,first_hit_ref_type,geo_city,geo_country,geo_dma,geo_region,geo_zip,hit_source,javascript,language,last_purchase_num,mobile_id,os,page_event,post_cookies,post_pagename,post_Category_ev1_,post_Page_Type_ev3_,post_Finding_method__ev61_,post_LockIn_User_State_ev99_,post_page_event,post_visid_type,ref_type,resolution,search_page_num,va_closer_id,va_finder_id,visit_ref_type_
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Other_Web_Sites,delhi,ind,356001,dl,110001**,1,1.6,b'English_(United_States)',0,0,Windows_8,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,9,9,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,amreli****,ind,356010,up,203001****,1,1.6,b'English_(United_Kingdom)',0,0,Windows_10,0,Y,MensClothingBottomWear,MensClothingBottomWear,FLIPKART:Product_Page,Direct,INACTIVE,0,5,6,185,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,coimbatore****,ind,356007,tn,680001****,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,Laptops:AGB_Tiara_Core_i7_7th_Gen_-_****,Laptops,FLIPKART:Product_Page,Search,NON_LOGGED_IN,0,5,6,10,0,9,16,6
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Other_Web_Sites,bhiwandi****,ind,356012,as,781011****,1,1.6,language_NA,0,0,Windows_7,0,Y,WomenFW**,WomenFW,FLIPKART:Product_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,185,0,2,16,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,Saudi_Arabia,Typed/Bookmarked,ahmedabad****,sau,0,10****,360004****,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,Search_:Audio_&_Video**,HomeFurnishing**,Search_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,India,Other_Web_Sites,chandanagar****,ind,0,ch****,160043****,1,1.6,b'English_(United_Kingdom)',0,0,Windows_7,0,Y,Store_:Mobiles_&_Accessories,MobileProtection,Store_Browse,post_Finding_method_(ev61)_NA,NON_LOGGED_IN,0,5,6,185,0,9,9,3
Mozilla_Firefox_(unknown_version)**,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Typed/Bookmarked,slough,gbr,826044,slg,sl1_0sa,1,1.8.5,b'English_(United_States)',0,0,Windows_7,0,Y,View_All_Sellers_,MensClothingTopWear,View_All_Sellers,post_Finding_method_(ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Mozilla_Firefox_67,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Typed/Bookmarked,bhiwandi****,ind,356012,as,800020****,1,1.6,b'English_(United_States)',4,0,Windows_7,0,Y,Checkout,Checkout:Address**,Checkout,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,16,6,3
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Typed/Bookmarked,delhi,ind,356001,dl,110021**,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Search,INACTIVE,0,5,6,70,0,2,6,6
Mozilla_Firefox_(unknown_version)**,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Typed/Bookmarked,slough,gbr,826044,slg,sl1_0sa,1,1.8.5,b'English_(United_States)',0,0,Windows_10,0,Y,View_All_Sellers_:AMIE_-_Section_-_**,MobileProtection,View_All_Sellers,Direct,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,Organization_(mostly_U.S.),Other_Web_Sites,ernakulam,ind,0,kl,686011****,1,1.6,language_NA,0,0,Windows_10,0,Y,Mobile**,Mobile,FLIPKART:Product_Page,Search,NON_LOGGED_IN,0,5,6,185,0,12,3,6
Google_Chrome_74,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Other_Web_Sites,bangalore,ind,356004,ka,560004,1,1.6,b'English_(United_States)',5,0,Windows_10,0,Y,Search_:Audio_&_Video**,Gourmet****,Search_Page,Direct,ACTIVE,0,5,6,70,0,2,16,6
UC_Browser,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Other_Web_Sites,botad,ind,356008,gj,380001**,1,1.6,b'English_(United_States)',3,0,Windows_10,0,Y,Mobile**,Mobile,FLIPKART:Product_Page,Recommendation,NON_LOGGED_IN,0,5,6,185,0,9,9,9
Google_Chrome_(unknown_version)**,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Other_Web_Sites,delhi,ind,356001,dl,110001**,1,1.6,b'English_(United_States)',3,0,OS_X_10.14,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,ACTIVE,0,3,1,388,0,9,16,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,pune,ind,356005,mh,411030**,1,1.6,b'English_(United_States)',6,0,Windows_7,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,ACTIVATE_ELIGIBLE,0,5,6,388,0,2,2,6
Safari**,32,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,delhi,ind,356001,dl,11001**,1,1.6,b'English_(United_States)',0,1826129,Mobile_iOS_12.3.1,0,Y,HouseHold****,HouseHold,FLIPKART:Product_Page,Recommendation,NON_LOGGED_IN,0,5,6,8,0,2,9,6
UC_Browser,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Other_Web_Sites,chandanagar****,ind,356001,up,203001****,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,HomePage,HomePage,Homepage,post_Finding_method_(ev61)_NA,NON_LOGGED_IN,0,5,2,13,0,9,9,2
Safari**,32,JS-1.5.1,LAN/Wifi,Germany,Typed/Bookmarked,ealing****,deu,276002,nw**,46200****,1,1.6,b'German_(Germany)',0,1826129,Mobile_iOS_12.3.1,0,Y,HealthCareAppliance****,Grooming,FLIPKART:Product_Page,Search,NON_LOGGED_IN,0,5,6,8,0,2,2,6
Microsoft_Edge_12**,24,JS-1.5.1,Mobile_Carrier,India,Typed/Bookmarked,lucknow,ind,356010,up,226016**,1,1.6,b'English_(United_Kingdom)',0,0,Windows_10,0,Y,Search_,Book,Search_Page,Search,NON_LOGGED_IN,0,5,1,70,0,2,2,6
Mozilla_Firefox_(unknown_version)**,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Other_Web_Sites,ealing****,usa,560,nc**,28001****,1,1.6,b'English_(United_States)',0,0,Linux,0,Y,Watch**,Watch,FLIPKART:Product_Page,Recommendation,ACTIVE,0,5,6,186,0,12,12,3
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,nalgonda****,ind,356004,ka,600010****,1,1.6,b'English_(United_States)',0,0,Windows_8.1,0,Y,Store_:All**,Core****,Store_Browse,Recommendation,ACTIVATE_ELIGIBLE,0,5,6,70,0,12,12,2
Google_Chrome_70,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,mangalagiri****,gbr,826045,ken**,me14_1ad**,1,1.6,b'English_(United_Kingdom)',0,0,Linux,0,Y,Watch**,Watch,FLIPKART:Product_Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,bangalore,ind,356004,ka,560051****,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,HealthCareAppliance****,Grooming,FLIPKART:Product_Page,Direct,NON_LOGGED_IN,0,5,6,218,0,6,2,6
Google_Chrome_73,24,JS-1.5.1,Mobile_Carrier,India,Typed/Bookmarked,calcutta,ind,356003,wb,700022****,1,1.6,b'English_(United_States)',2,0,Windows_10,0,Y,MusicInstruments**,MusicInstruments**,FLIPKART:Product_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,185,0,9,9,1
Mozilla_Firefox_(unknown_version)**,24,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,morbi****,ind,356010,up,28001****,1,1.6,b'English_(United_States)',2,0,Windows_7,0,Y,Stationery**,Stationery**,FLIPKART:Product_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,16,16,3
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,Toy**,Toy,FLIPKART:Product_Page,Recommendation,NON_LOGGED_IN,0,5,6,70,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Other_Web_Sites,pune,ind,356005,mh,411001**,1,1.6,b'English_(United_Kingdom)',4,0,Windows_7,0,Y,Store_:All**,SmallFurniture**,Store_Browse,Recommendation,ACTIVE,0,5,6,10,0,2,16,6
Mozilla_Firefox_67,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,kharagpur****,ind,356006,tg,517419****,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,Search_:Audio_&_Video**,Television,Search_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,70,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Other_Web_Sites,chakpanchuria,ind,356003,wb,700059,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,Mobile**,Mobile,FLIPKART:Product_Page,Direct,INACTIVE,0,5,6,185,0,12,12,3
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Other_Web_Sites,delhi,ind,356001,dl,110021**,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,MenFW,MenFW,FLIPKART:Product_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,185,0,9,9,6
Mozilla_Firefox_(unknown_version)**,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Typed/Bookmarked,slough,gbr,826044,slg,sl1_0sa,1,1.8.5,b'English_(United_States)',0,0,Windows_10,0,Y,COIN_ACTIVITY****,Book,FLIPKART:Product_Page,Direct,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,Network_(mostly_U.S.),Other_Web_Sites,bawshar****,ind,356003,wb,700047****,1,1.6,b'English_(United_Kingdom)',0,0,Windows_10,0,Y,Tablet**,Tablet**,FLIPKART:Product_Page,Direct,INACTIVE,0,5,6,70,0,6,12,6
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,India,Other_Web_Sites,delhi,ind,356001,dl,110007,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,HomeFurnishing****,HomeFurnishing**,FLIPKART:Product_Page,Search,INACTIVE,0,5,6,185,0,12,12,3
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Typed/Bookmarked,chennai,ind,356007,tn,600041**,1,1.6,language_NA,0,0,Windows_10,0,Y,Search_:Audio_&_Video**,BabyCareOthers****,Search_Page,Direct,ACTIVE,0,5,6,185,0,16,2,3
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,United_Arab_Emirates,Typed/Bookmarked,ealing****,are,0,e****,geo_zip_NA,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,Search_:Audio_&_Video**,SmallFurniture**,Search_Page,post_Finding_method_(ev61)_NA,NON_LOGGED_IN,0,5,6,18,0,16,2,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,delhi,ind,356001,dl,110007,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,Television:JVC_109cm_**,Television,FLIPKART:Product_Page,Direct,NON_LOGGED_IN,0,5,2,185,0,9,9,2
Google_Chrome_70,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,amsterdam,nld,0,nh,1096_aa,1,1.6,b'English_(United_States)',0,0,Linux,0,Y,WomenFW**,WomenFashionAccessory**,FLIPKART:Product_Page,Direct,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Other_Web_Sites,lucknow,ind,356010,up,226016**,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,Store_:All**,ComputerAccessory,Store_Browse,Menu,ACTIVATE_ELIGIBLE,0,5,6,185,0,2,16,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,patna,ind,356011,br,800001,1,1.6,b'English_(United_States)',2,0,Windows_10,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,Browse,NON_LOGGED_IN,0,5,6,185,0,2,12,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Other_Web_Sites,hyderabad,ind,356006,tg,500050****,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding_method_(ev61)_NA,NON_LOGGED_IN,0,5,3,70,1,16,16,3
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,botad,ind,356008,gj,380001**,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,COIN_ACTIVITY****,Book,FLIPKART:Product_Page,Direct,NON_LOGGED_IN,0,5,6,186,0,6,6,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Other_Web_Sites,ealing****,are,0,e****,geo_zip_NA,1,1.6,b'English_(United_Kingdom)',0,0,Windows_10,0,Y,MensClothingTopWear,MensClothingTopWear,FLIPKART:Product_Page,Menu,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,thane,ind,356002,mh,400701****,1,1.6,b'English_(United_Kingdom)',0,0,Windows_7,0,Y,Checkout,Checkout:Summary,Checkout,Direct,INACTIVE,0,5,6,10,0,16,16,3
Google_Chrome_70,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,amsterdam,nld,0,nh,1011_aa,1,1.6,b'English_(United_States)',0,0,Linux,0,Y,Mobile**,Mobile,FLIPKART:Product_Page,Direct,NON_LOGGED_IN,0,5,6,215,0,2,2,6
UC_Browser,24,JS-1.5.1,Mobile_Carrier,India,Typed/Bookmarked,chennai,ind,356007,tn,600001,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,Search_:Audio_&_Video**,MenFW,Search_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,9,9,6
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Other_Web_Sites,mumbai,ind,356002,mh,400002,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,LOYALTY_PAGE****,LOYALTY_PAGE**,dynamic,Wishlist**,INACTIVE,0,5,6,185,0,12,12,3
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Typed/Bookmarked,patna,ind,356011,br,800020****,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,Watch**,Watch,FLIPKART:Product_Page,Direct,NON_LOGGED_IN,0,5,3,185,1,16,6,3
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,gandhidham****,ind,356001,hr,124001****,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,Store_:Clothing,MensClothingTopWear,Store_Browse,post_Finding_method_(ev61)_NA,NON_LOGGED_IN,0,5,1,70,0,9,2,6
Mozilla_Firefox_67,24,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,nalgonda****,ind,356006,tg,517419****,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,View_Cart,View_Cart,Cart,Recommendation,INACTIVE,0,5,6,185,0,2,5,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Other_Web_Sites,patna,ind,356011,br,800001,1,1.6,b'English_(United_States)',7,0,Windows_10,0,Y,Order_Confirmation**,Order_Confirmation**,Order_Details,Direct,INACTIVE,0,5,6,185,0,2,16,6
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Other_Web_Sites,ernakulam,ind,0,kl,682304****,1,1.6,b'English_(United_States)',1,0,Windows_7,0,Y,LOYALTY_PAGE****,KidClothing**,FLIPKART:Product_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,2,16,6
Google_Chrome_70,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,gandhidham****,gbr,826034,edh**,ha8_0ab****,1,1.6,b'English_(United_States)',0,0,Linux,0,Y,Refrigerator**,Refrigerator**,FLIPKART:Product_Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,thanjavur****,ind,0,hp**,201012****,1,1.6,b'English_(United_States)',1,0,Windows_7,0,Y,Gourmet****,GameCDDVD****,FLIPKART:Product_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,185,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,new_delhi,ind,356001,dl,110043,1,1.6,b'English_(United_States)',3,0,Windows_7,0,Y,HomeFurnishing****,HomeFurnishing**,FLIPKART:Product_Page,Recommendation,INACTIVE,0,5,6,185,0,9,12,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,bawshar****,ind,356003,wb,711413****,1,1.6,b'English_(United_States)',4,0,Windows_10,0,Y,MenFashionAccessory**,MenFashionAccessory,FLIPKART:Product_Page,Search,INACTIVE,0,5,6,186,0,9,2,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Other_Web_Sites,hyderabad,ind,356006,tg,500025,1,1.6,b'English_(United_States)',0,0,OS_X_10.12,0,Y,HomePage,HomePage,FLIPKART:HomePage,Search,NON_LOGGED_IN,0,5,3,71,1,16,16,3
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Typed/Bookmarked,pune,ind,356005,mh,411001**,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,PersonalAudio**,PersonalCareAppliance**,FLIPKART:Product_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,India,Other_Web_Sites,bangalore,ind,356004,ka,560076,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,HomePage,HomePage,FLIPKART:HomePage,Announcement**,INACTIVE,0,5,3,185,1,16,16,3
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,mangalagiri****,ind,356004,ka,600010****,1,1.6,b'English_(United_States)',16,0,Windows_7,0,Y,Cart****,View_Cart,Cart,Direct,ACTIVE,0,5,6,185,0,2,12,6
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,Commercial_(mostly_U.S.),Other_Web_Sites,botad,ind,356008,gj,380001**,1,1.6,b'English_(United_States)',1,0,Windows_10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,INACTIVE,0,5,6,185,0,9,16,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,thanjavur****,ind,0,or,781011****,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,Checkout,Checkout:Address**,Checkout,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,70,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,India,Typed/Bookmarked,calcutta,ind,356003,wb,700022****,1,1.6,b'English_(United_States)',127,0,Windows_7,0,Y,HouseHold****,HomeImprovementTool**,FLIPKART:Product_Page,Recommendation,ACTIVE,0,5,6,185,0,2,7,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,ahmedabad****,ind,356006,tg,500014****,1,1.6,b'English_(United_States)',3,0,Windows_7,0,Y,Search_:Audio_&_Video**,Refrigerator**,Search_Page,Direct,INACTIVE,0,5,6,185,0,16,16,3
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,India,Typed/Bookmarked,visakhapatnam**,ind,356009,ap,530001****,1,1.6,b'English_(United_States)',1,0,Windows_10,0,Y,Search_:Audio_&_Video**,HomeFurnishing**,Search_Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,185,0,6,2,6
Microsoft_Edge_17,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Other_Web_Sites,morbi****,omn,0,ma**,124001****,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,Read_Review**,Mobile,Read_Review,CLP,NON_LOGGED_IN,0,5,6,186,0,2,16,6
Mozilla_Firefox_(unknown_version)**,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Typed/Bookmarked,slough,gbr,826044,slg,sl1_0sa,1,1.8.5,b'English_(United_States)',0,0,Windows_8,0,Y,View_All_Sellers_,Core****,View_All_Sellers,post_Finding_method_(ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google_Chrome_70,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Typed/Bookmarked,amsterdam,nld,0,nh,1096_aa,1,1.6,b'English_(United_Kingdom)',0,0,Linux,0,Y,Book,Book,FLIPKART:Product_Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Other_Web_Sites,calcutta,ind,356003,wb,700047****,1,1.6,b'English_(United_Kingdom)',0,0,Windows_7,0,Y,Book,Book,FLIPKART:Product_Page,Search,INACTIVE,0,5,6,10,0,2,16,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,IP_Address_Only,Inside_Your_Site,thane,ind,356002,mh,400701****,1,1.6,b'English_(United_States)',0,0,Windows_10,0,Y,My_Addresses**,My_Addresses**,My_Addresses,post_Finding_method_(ev61)_NA,INACTIVE,0,5,6,186,0,3,3,1
Google_Chrome_75,24,JS-1.5.1,Mobile_Carrier,India,Other_Web_Sites,deorali****,ind,0,sk**,742160****,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,Checkout,Checkout:Address**,Checkout,Menu,ACTIVE,0,5,6,48,0,9,12,3
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,delhi,ind,356001,dl,11001**,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,HomePage,HomePage,FLIPKART:HomePage,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,12,2,6
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bangalore,ind,356004,ka,560076,1,1.6,b'English_(United_States)',0,0,Windows_8.1,0,Y,WomenFW**,WomenFW,FLIPKART:Product_Page,Direct,INACTIVE,0,5,6,185,0,12,16,3
Google_Chrome_75,24,JS-1.5.1,LAN/Wifi,Commercial_(mostly_U.S.),Other_Web_Sites,mumbai,ind,356002,mh,400002,1,1.6,b'English_(United_States)',0,0,Windows_7,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,Search,NON_LOGGED_IN,0,5,6,70,0,2,6,6
